Timestamp,From Bank,From Account,To Bank,To Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Conversion
2022/09/01 08:29,0148350,811FFF630,0148350,812D0C3C0,72231.01,Saudi Riyal,17335.4424,Saudi Riyal,ACH,1,0.24
2022/09/04 16:01,0050528,812D0C600,0148350,812D0C3C0,13292.95,Saudi Riyal,3190.308,Saudi Riyal,ACH,1,0.24
2022/09/02 17:28,023691,8021353D0,015231,80266F880,1413.09,Euro,1413.09,Euro,ACH,1,1.0
2022/09/05 14:37,015231,80266F880,023691,8021353D0,1387.87,Euro,1387.87,Euro,ACH,1,1.0
2022/09/02 09:14,0119,812A09CF0,0049365,812A09D40,16200.03,Saudi Riyal,3888.0072,Saudi Riyal,ACH,1,0.24
2022/09/01 09:06,015231,80266F880,023691,8021353D0,25.22,Euro,25.22,Euro,ACH,1,1.0
2022/09/01 11:02,023691,8021353D0,015231,80266F880,17169.48,Euro,17169.48,Euro,ACH,1,1.0
2022/09/02 00:26,0049365,812A09D40,0119,812A09CF0,13867.38,Saudi Riyal,3328.1711999999998,Saudi Riyal,ACH,1,0.24
2022/09/02 08:40,017732,8031FC940,023555,8015C6BB0,5873.78,Euro,5873.78,Euro,ACH,1,1.0
2022/09/02 11:17,021381,802FFC060,001853,802AD27C0,2601.32,US Dollar,2315.1748000000002,US Dollar,ACH,1,0.89
2022/09/02 19:28,004866,8024DBCA0,0111974,807E3D970,426880.82,Yen,2646.661084,Yen,ACH,1,0.0062
2022/09/02 11:31,01292,800C15270,008539,8094155B0,8254.01,Euro,8254.01,Euro,ACH,1,1.0
2022/09/01 22:04,022828,80C627820,0113685,8066D12D0,3785.86,US Dollar,3369.4154000000003,US Dollar,ACH,1,0.89
2022/09/03 08:52,012381,801804D80,006625,80B81C1B0,14206.17,Euro,14206.17,Euro,ACH,1,1.0
2022/09/02 23:29,0018324,8094AA6D0,029069,8040B0040,750.23,Euro,750.23,Euro,ACH,1,1.0
2022/09/02 09:48,01502,80DFD0950,0123308,808A026E0,1589.86,Euro,1589.86,Euro,ACH,1,1.0
2022/09/01 10:33,014077,80AE3D7E0,003420,802FACFC0,9002.21,US Dollar,8011.966899999999,US Dollar,ACH,1,0.89
2022/09/02 07:04,0112733,804DBD7D0,0112637,805868B60,895558.51,Rupee,8955.5851,Rupee,ACH,1,0.01
2022/09/03 04:37,0020861,80940A1D0,003489,80421CC70,296.29,Euro,296.29,Euro,ACH,1,1.0
2022/09/01 09:46,0225734,8095AF170,01362,802783AA0,16737.85,US Dollar,14896.6865,US Dollar,ACH,1,0.89
2022/09/01 11:11,0225734,8095AF170,028694,804ED8800,17321.44,US Dollar,15416.0816,US Dollar,ACH,1,0.89
2022/09/01 14:38,0225734,8095AF170,0139828,80EB89D80,581.34,Swiss Franc,622.0338,Swiss Franc,ACH,1,1.07
2022/09/01 17:54,0225734,8095AF170,011904,800E9BC40,4382.74,US Dollar,3900.6385999999998,US Dollar,ACH,1,0.89
2022/09/02 00:10,0225734,8095AF170,015010,804902340,5157.46,Euro,5157.46,Euro,ACH,1,1.0
2022/09/02 11:06,0225734,8095AF170,021831,801D989A0,16684.23,Euro,16684.23,Euro,ACH,1,1.0
2022/09/02 13:44,0225734,8095AF170,0015,80AA3F780,11598.66,Australian Dollar,6611.236199999999,Australian Dollar,ACH,1,0.57
2022/09/02 15:47,0225734,8095AF170,002053,80F2FC160,12461.78,US Dollar,11090.9842,US Dollar,ACH,1,0.89
2022/09/03 15:22,0225734,8095AF170,0133826,80FCC36A0,19595.51,US Dollar,17440.0039,US Dollar,ACH,1,0.89
2022/09/03 15:33,0225734,8095AF170,024850,801DF7660,11197.19,Euro,11197.19,Euro,ACH,1,1.0
2022/09/03 17:33,0225734,8095AF170,009129,80623F410,6442.75,US Dollar,5734.0475,US Dollar,ACH,1,0.89
2022/09/04 12:14,0225734,8095AF170,020,80017C540,12582.33,Euro,12582.33,Euro,ACH,1,1.0
2022/09/05 06:04,0225734,8095AF170,0014,80FD3CE00,56428.16,Shekel,14107.04,Shekel,ACH,1,0.25
2022/09/02 11:59,0137218,80F443FD0,0212,807697CA0,14308.71,UK Pound,16884.2778,UK Pound,ACH,1,1.18
2022/09/01 17:44,0223649,8091D1780,013264,80662F8F0,8390.92,US Dollar,7467.9188,US Dollar,ACH,1,0.89
2022/09/02 11:15,0010057,803F405F0,003144,801C3C0D0,7561.88,US Dollar,6730.0732,US Dollar,ACH,1,0.89
2022/09/02 13:42,021940,80C5AEED0,0226350,80B3748B0,16879.69,Euro,16879.69,Euro,ACH,1,1.0
2022/09/02 09:50,022,800181850,0015,80A222330,5710.19,Australian Dollar,3254.8082999999997,Australian Dollar,ACH,1,0.57
2022/09/01 11:05,018196,80CAE3930,0211,808E44B10,4389.01,UK Pound,5179.0318,UK Pound,ACH,1,1.18
2022/09/01 11:49,006179,809BBC7B0,0211,808E44B10,4795.61,UK Pound,5658.819799999999,UK Pound,ACH,1,1.18
2022/09/01 19:11,0133471,80CA21140,0211,808E44B10,6603.64,UK Pound,7792.2952,UK Pound,ACH,1,1.18
2022/09/02 15:11,001,8006FA4B0,0211,808E44B10,692.25,UK Pound,816.8549999999999,UK Pound,ACH,1,1.18
2022/09/02 18:00,021831,808099880,0211,808E44B10,8726.14,UK Pound,10296.845199999998,UK Pound,ACH,1,1.18
2022/09/03 05:33,0125906,80D8F53F0,0211,808E44B10,1416.94,UK Pound,1671.9892,UK Pound,ACH,1,1.18
2022/09/03 08:02,022758,808098770,0211,808E44B10,8508.56,UK Pound,10040.100799999998,UK Pound,ACH,1,1.18
2022/09/03 14:20,003420,801798880,0211,808E44B10,11659.57,UK Pound,13758.292599999999,UK Pound,ACH,1,1.18
2022/09/03 18:24,022164,8017F7FF0,0211,808E44B10,15093.58,UK Pound,17810.4244,UK Pound,ACH,1,1.18
2022/09/04 09:01,024132,8078D10C0,0211,808E44B10,14586.55,UK Pound,17212.128999999997,UK Pound,ACH,1,1.18
2022/09/04 12:53,0028603,80A847310,0211,808E44B10,937.15,UK Pound,1105.837,UK Pound,ACH,1,1.18
2022/09/04 16:19,0010642,8044CB690,0211,808E44B10,12620.48,UK Pound,14892.166399999998,UK Pound,ACH,1,1.18
2022/09/04 12:17,0211,808E44B10,005425,804A5FE50,12481.86,Euro,12481.86,Euro,ACH,1,1.0
2022/09/05 05:19,0211,808E44B10,01292,801F788B0,8470.07,US Dollar,7538.3623,US Dollar,ACH,1,0.89
2022/09/05 08:27,0211,808E44B10,011657,807A05580,2511131.1,Euro,2511131.1,Euro,ACH,1,1.0
2022/09/05 09:56,0211,808E44B10,0126984,80EADAC60,4824.53,Canadian Dollar,3087.6992,Canadian Dollar,ACH,1,0.64
2022/09/05 16:20,0211,808E44B10,028800,811097150,783.75,US Dollar,697.5375,US Dollar,ACH,1,0.89
2022/09/05 18:14,0211,808E44B10,008595,80C2A6210,3886.85,US Dollar,3459.2965,US Dollar,ACH,1,0.89
2022/09/06 03:09,0211,808E44B10,005140,80A2728D0,17979.95,US Dollar,16002.1555,US Dollar,ACH,1,0.89
2022/09/06 13:10,0211,808E44B10,014549,8063E7160,1589.02,US Dollar,1414.2278000000001,US Dollar,ACH,1,0.89
2022/09/07 11:09,0211,808E44B10,003144,809478870,18533.55,US Dollar,16494.8595,US Dollar,ACH,1,0.89
2022/09/07 11:31,0211,808E44B10,029715,80B115F60,1645.27,Yuan,197.4324,Yuan,ACH,1,0.12
2022/09/07 16:24,0211,808E44B10,004523,8089A5CB0,933.63,US Dollar,830.9307,US Dollar,ACH,1,0.89
2022/09/07 19:29,0211,808E44B10,021258,8026A8370,8298.19,US Dollar,7385.3891,US Dollar,ACH,1,0.89
2022/09/08 01:16,0211,808E44B10,023555,80BA57230,11333.73,Euro,11333.73,Euro,ACH,1,1.0
2022/09/01 13:19,022164,802528AE0,025547,8034D1800,11893.81,US Dollar,10585.490899999999,US Dollar,ACH,1,0.89
2022/09/02 14:51,025547,8034D1800,009417,8037EB780,86374.33,Yuan,10364.9196,Yuan,ACH,1,0.12
2022/09/02 20:23,009417,8037EB780,022164,802528AE0,11802.12,US Dollar,10503.8868,US Dollar,ACH,1,0.89
2022/09/01 14:33,0214322,8088FE560,0135981,80F984C70,16341.15,US Dollar,14543.6235,US Dollar,ACH,1,0.89
2022/09/02 12:28,002467,801018DA0,0135981,80F984C70,9767.96,US Dollar,8693.4844,US Dollar,ACH,1,0.89
2022/09/02 14:56,0121415,80D2537C0,0135981,80F984C70,14250.95,US Dollar,12683.345500000001,US Dollar,ACH,1,0.89
2022/09/04 00:29,0225215,809852800,0135981,80F984C70,8753.44,US Dollar,7790.561600000001,US Dollar,ACH,1,0.89
2022/09/04 11:51,016788,803520BA0,0135981,80F984C70,2053.1,US Dollar,1827.259,US Dollar,ACH,1,0.89
2022/09/05 02:54,027288,802B47C40,0135981,80F984C70,1381.18,US Dollar,1229.2502000000002,US Dollar,ACH,1,0.89
2022/09/05 08:43,0120691,81051FEB0,0135981,80F984C70,16218.56,US Dollar,14434.518399999999,US Dollar,ACH,1,0.89
2022/09/05 11:02,021940,80DFDC710,0135981,80F984C70,12644.23,US Dollar,11253.3647,US Dollar,ACH,1,0.89
2022/09/05 10:50,0135981,80F984C70,022775,802F3F8B0,10749.62,Euro,10749.62,Euro,ACH,1,1.0
2022/09/05 11:14,0135981,80F984C70,0028531,80A7F7340,26788.76,Australian Dollar,15269.593199999998,Australian Dollar,ACH,1,0.57
2022/09/05 15:11,0135981,80F984C70,001124,805198780,8087.38,US Dollar,7197.7682,US Dollar,ACH,1,0.89
2022/09/05 15:59,0135981,80F984C70,013145,80D1ACBE0,689.58,US Dollar,613.7262000000001,US Dollar,ACH,1,0.89
2022/09/07 09:16,0135981,80F984C70,01490,8004F4660,157.6,Euro,157.6,Euro,ACH,1,1.0
2022/09/07 16:29,0135981,80F984C70,0014329,806DF1F70,15277.33,Euro,15277.33,Euro,ACH,1,1.0
2022/09/08 02:48,0135981,80F984C70,026580,8093F4D70,5405.78,Euro,5405.78,Euro,ACH,1,1.0
2022/09/08 11:48,0135981,80F984C70,0015,80AD70170,26869.64,Australian Dollar,15315.694799999997,Australian Dollar,ACH,1,0.57
2022/09/08 16:47,0135981,80F984C70,0029435,80DE48320,5960.62,Euro,5960.62,Euro,ACH,1,1.0
2022/09/08 17:18,0135981,80F984C70,0010344,808D193A0,15020.35,US Dollar,13368.1115,US Dollar,ACH,1,0.89
2022/09/08 19:55,0135981,80F984C70,0236346,80E4A4620,16239.6,US Dollar,14453.244,US Dollar,ACH,1,0.89
2022/09/08 23:01,0135981,80F984C70,028693,80DC84FA0,12838.76,US Dollar,11426.4964,US Dollar,ACH,1,0.89
2022/09/09 04:58,0135981,80F984C70,0048526,812411030,1793.65,Saudi Riyal,430.476,Saudi Riyal,ACH,1,0.24
2022/09/09 08:29,0135981,80F984C70,0219860,80B5B33D0,7136.67,US Dollar,6351.6363,US Dollar,ACH,1,0.89
2022/09/01 15:06,0119,812A09CF0,0049365,812A09D40,36537.53,Saudi Riyal,8769.0072,Saudi Riyal,ACH,1,0.24
2022/09/02 05:39,006075,80241BD20,001299,800E44770,15908.82,Euro,15908.82,Euro,ACH,1,1.0
2022/09/04 17:10,001299,800E44770,021550,8019B81D0,18641.69,US Dollar,16591.1041,US Dollar,ACH,1,0.89
2022/09/03 09:23,01490,800ACC410,01547,8004FBC70,15150.36,Euro,15150.36,Euro,ACH,1,1.0
2022/09/05 10:38,01547,8004FBC70,011471,8014322B0,17752.95,US Dollar,15800.1255,US Dollar,ACH,1,0.89
2022/09/02 06:55,001853,8011EF080,001853,8010B21A0,19793.63,US Dollar,17616.330700000002,US Dollar,ACH,1,0.89
2022/09/02 14:27,001853,8010B21A0,012,80016E400,16891.89,Euro,16891.89,Euro,ACH,1,1.0
2022/09/03 10:24,014077,8019E64E0,011318,80118E680,1368.38,US Dollar,1217.8582000000001,US Dollar,ACH,1,0.89
2022/09/04 15:03,011318,80118E680,012,800BA92A0,1167.77,Euro,1167.77,Euro,ACH,1,1.0
2022/09/02 13:21,001501,800981370,01420,8002B9DE0,2847.53,US Dollar,2534.3017000000004,US Dollar,ACH,1,0.89
2022/09/03 01:57,01420,8002B9DE0,001,800160AF0,2692.17,US Dollar,2396.0313,US Dollar,ACH,1,0.89
2022/09/03 13:14,001068,8011F0870,012,8016FDD30,19847.78,US Dollar,17664.5242,US Dollar,ACH,1,0.89
2022/09/03 13:30,012,8016FDD30,023,8001AEBF0,16093.52,Euro,16093.52,Euro,ACH,1,1.0
2022/09/03 00:50,003123,801E72C20,023555,801D887E0,4455.93,Euro,4455.93,Euro,ACH,1,1.0
2022/09/04 02:22,023555,801D887E0,01547,80069E9E0,4403.96,Euro,4403.96,Euro,ACH,1,1.0
2022/09/02 17:55,022,80030CC80,01502,800E79AE0,5331.65,Euro,5331.65,Euro,ACH,1,1.0
2022/09/04 21:43,01502,800E79AE0,010,800164250,6047.45,US Dollar,5382.2305,US Dollar,ACH,1,0.89
2022/09/03 14:35,021387,8013D2F20,02915,801908010,6978.86,Euro,6978.86,Euro,ACH,1,1.0
2022/09/03 18:28,02915,801908010,015055,801EFC5C0,6681.95,Euro,6681.95,Euro,ACH,1,1.0
2022/09/02 18:13,002439,801010DF0,003242,8015CC830,13461.85,US Dollar,11981.0465,US Dollar,ACH,1,0.89
2022/09/05 16:01,003242,8015CC830,01467,8010BC410,13461.85,US Dollar,11981.0465,US Dollar,ACH,1,0.89
2022/09/01 19:40,01502,800637C70,011474,800DF3270,2979.38,US Dollar,2651.6482,US Dollar,ACH,1,0.89
2022/09/02 06:11,011474,800DF3270,012735,801260570,2953.83,US Dollar,2628.9087,US Dollar,ACH,1,0.89
2022/09/02 12:36,018196,80DB0B9D0,0217959,8078A4130,9598.36,Euro,9598.36,Euro,ACH,1,1.0
2022/09/04 09:20,0217959,8078A4130,0210690,8044969E0,1185454.91,Yen,7349.820441999999,Yen,ACH,1,0.0062
2022/09/03 12:09,0020727,80C381B70,0027954,80CC4B000,5570.35,US Dollar,4957.6115,US Dollar,ACH,1,0.89
2022/09/04 12:46,0027954,80CC4B000,022,8020DDAF0,4674.38,Euro,4674.38,Euro,ACH,1,1.0
2022/09/02 11:38,01588,80820F1A0,001,800BA6480,7575.49,US Dollar,6742.1861,US Dollar,ACH,1,0.89
2022/09/04 14:07,001,800BA6480,0221374,80DB57310,7403.07,US Dollar,6588.7323,US Dollar,ACH,1,0.89
2022/09/03 09:38,001655,80832A480,0112064,805D535A0,673831.65,Rupee,6738.316500000001,Rupee,ACH,1,0.01
2022/09/05 09:57,0112064,805D535A0,016431,802D21780,7548.74,Euro,7548.74,Euro,ACH,1,1.0
2022/09/03 06:46,0222697,8085DD9A0,008798,80693AB90,15015.96,US Dollar,13364.204399999999,US Dollar,ACH,1,0.89
2022/09/05 07:38,008798,80693AB90,005,800049680,11625.36,UK Pound,13717.9248,UK Pound,ACH,1,1.18
2022/09/03 06:51,0217496,806C8A860,004726,803C0D4D0,8297.49,US Dollar,7384.7661,US Dollar,ACH,1,0.89
2022/09/04 07:44,004726,803C0D4D0,0239604,80E5CF6B0,7536.54,Swiss Franc,8064.0978000000005,Swiss Franc,ACH,1,1.07
2022/09/03 13:35,015916,805EB6DE0,001267,8038F4190,47496.9,Yuan,5699.628,Yuan,ACH,1,0.12
2022/09/06 13:43,001267,8038F4190,015964,805331420,6052.0,Euro,6052.0,Euro,ACH,1,1.0
2022/09/02 15:09,0031253,80C379450,0028768,80A7B9290,10545.5,Australian Dollar,6010.9349999999995,Australian Dollar,ACH,1,0.57
2022/09/05 11:36,0028768,80A7B9290,029794,807962B90,6661.18,Euro,6661.18,Euro,ACH,1,1.0
2022/09/03 14:03,0229799,80AD2BB10,028,80A43F620,294487.1,Mexican Peso,13546.406599999998,Mexican Peso,ACH,1,0.046
2022/09/06 10:40,028,80A43F620,0013649,8099A7B50,90240.71,Yuan,10828.8852,Yuan,ACH,1,0.12
2022/09/03 13:11,0117999,80BBEDC60,016136,80484E640,10718.76,US Dollar,9539.6964,US Dollar,ACH,1,0.89
2022/09/04 12:45,016136,80484E640,0017708,80DF46F20,10264.58,US Dollar,9135.476200000001,US Dollar,ACH,1,0.89
2022/09/01 17:22,023691,8021353D0,015231,80266F880,5313.33,Euro,5313.33,Euro,ACH,1,1.0
2022/09/01 14:04,015231,80266F880,015231,80266F880,14998.24,Euro,14998.24,Euro,ACH,1,1.0
2022/09/01 17:48,010,8001BB380,022,8001A6870,1499.02,Euro,1499.02,Euro,ACH,1,1.0
2022/09/02 13:30,010,8001BB380,011,8001D8590,2380.42,Euro,2380.42,Euro,ACH,1,1.0
2022/09/03 12:05,010,8001BB380,023,8002185A0,1547.24,Euro,1547.24,Euro,ACH,1,1.0
2022/09/03 14:22,010,8001BB380,011,80022FC00,9947.89,Euro,9947.89,Euro,ACH,1,1.0
2022/09/03 16:20,010,8001BB380,010,80016DA30,9940.77,US Dollar,8847.285300000001,US Dollar,ACH,1,0.89
2022/09/03 16:58,010,8001BB380,012,800550B60,5851.21,Euro,5851.21,Euro,ACH,1,1.0
2022/09/04 09:54,010,8001BB380,023,8000FBD00,3946.65,Euro,3946.65,Euro,ACH,1,1.0
2022/09/04 15:12,010,8001BB380,012,80017BE40,5035.99,Euro,5035.99,Euro,ACH,1,1.0
2022/09/04 16:27,010,8001BB380,012,80011F990,14351.99,Euro,14351.99,Euro,ACH,1,1.0
2022/09/04 18:07,010,8001BB380,020,8001B0770,14136.49,Euro,14136.49,Euro,ACH,1,1.0
2022/09/03 10:45,015231,80266F880,023691,8021353D0,3875.93,Euro,3875.93,Euro,ACH,1,1.0
2022/09/03 20:00,023691,8021353D0,015231,80266F880,4045.08,Euro,4045.08,Euro,ACH,1,1.0
2022/09/01 18:18,011974,8011D4F20,004503,811A9BD00,3154.73,US Dollar,2807.7097,US Dollar,ACH,1,0.89
2022/09/05 16:25,004503,811A9BD00,0223645,80FBCC760,3154.73,US Dollar,2807.7097,US Dollar,ACH,1,0.89
2022/09/04 07:52,0223645,80FBCC760,0028531,80A709C90,4457.0,Australian Dollar,2540.49,Australian Dollar,ACH,1,0.57
2022/09/04 08:31,0028531,80A709C90,0132523,80CA77970,3169.54,US Dollar,2820.8906,US Dollar,ACH,1,0.89
2022/09/04 16:38,0132523,80CA77970,0125906,80E11E6A0,3051.99,US Dollar,2716.2711,US Dollar,ACH,1,0.89
2022/09/04 16:26,0125906,80E11E6A0,014,8035765E0,20440.98,Yuan,2452.9175999999998,Yuan,ACH,1,0.12
2022/09/05 17:15,014,8035765E0,011974,8011D4F20,3442.53,US Dollar,3063.8517,US Dollar,ACH,1,0.89
2022/09/01 18:15,0236746,80F2C2FA0,0025113,8095F9B40,9456.37,Canadian Dollar,6052.076800000001,Canadian Dollar,ACH,1,0.64
2022/09/04 23:34,0025113,8095F9B40,0236746,80F2C2FA0,7835.67,US Dollar,6973.7463,US Dollar,ACH,1,0.89
2022/09/03 09:55,004866,8066C49A0,002053,804AEF9C0,14372.05,US Dollar,12791.1245,US Dollar,ACH,1,0.89
2022/09/01 23:13,022,80BBEB320,009482,80C3342B0,15782.0,US Dollar,14045.98,US Dollar,ACH,1,0.89
2022/09/03 15:18,004866,8042509A0,0025534,809627A80,14937.01,Canadian Dollar,9559.6864,Canadian Dollar,ACH,1,0.64
2022/09/01 20:28,001068,800FB1BD0,022205,801A53C00,15533.87,US Dollar,13825.144300000002,US Dollar,ACH,1,0.89
2022/09/03 13:07,003149,801BB70D0,023,80C90BBB0,2632.25,Euro,2632.25,Euro,ACH,1,1.0
2022/09/02 14:45,00220,8006619C0,0214881,805652E00,1410843.76,Rupee,14108.437600000001,Rupee,ACH,1,0.01
2022/09/02 11:30,0116,80E870260,0017554,80705A0E0,665732.75,Ruble,7323.0602499999995,Ruble,ACH,1,0.011
2022/09/03 16:17,0122545,80AAA1FE0,012,8001ADC70,10227.36,Euro,10227.36,Euro,ACH,1,1.0
2022/09/03 18:03,0016733,80685EE50,0214,80A440100,295050.93,Mexican Peso,13572.342779999999,Mexican Peso,ACH,1,0.046
2022/09/02 19:23,012719,80992E270,0217824,806E9FF40,470886.9,Ruble,5179.7559,Ruble,ACH,1,0.011
2022/09/03 06:02,0113779,805593540,001411,802DABCA0,19380.68,US Dollar,17248.8052,US Dollar,ACH,1,0.89
2022/09/03 08:34,0214308,80562E620,0010099,803DBA190,1690911.54,Yen,10483.651548,Yen,ACH,1,0.0062
2022/09/03 13:11,0117698,80D4B5530,022806,801FA10A0,6091.05,Euro,6091.05,Euro,ACH,1,1.0
2022/09/03 02:24,016333,802CDC780,0214621,8072203B0,10622.81,US Dollar,9454.3009,US Dollar,ACH,1,0.89
2022/09/03 13:05,0050528,812D0C600,0148350,812D0C3C0,33328.15,Saudi Riyal,7998.756,Saudi Riyal,ACH,1,0.24
2022/09/05 15:37,0148350,812D0C3C0,0050528,812D0C600,31881.74,Saudi Riyal,7651.6176000000005,Saudi Riyal,ACH,1,0.24
2022/09/02 08:00,011107,800E9F790,01547,8003541A0,9270.55,Euro,9270.55,Euro,ACH,1,1.0
2022/09/02 18:57,021174,801DA76D0,013327,80172F250,18145.41,US Dollar,16149.4149,US Dollar,ACH,1,0.89
2022/09/03 08:34,002824,80147E520,02915,801F9F230,2786.15,Euro,2786.15,Euro,ACH,1,1.0
2022/09/02 12:40,022736,8011A5230,024850,801E4BEA0,10510.13,Euro,10510.13,Euro,ACH,1,1.0
2022/09/01 21:59,015,803B24460,0014757,805E7CD20,717081.43,Rupee,7170.814300000001,Rupee,ACH,1,0.01
2022/09/01 22:50,015,803B24460,014290,807CD6A10,1795.64,Euro,1795.64,Euro,ACH,1,1.0
2022/09/02 05:48,015,803B24460,0238845,80EACA880,12060.27,Swiss Franc,12904.488900000002,Swiss Franc,ACH,1,1.07
2022/09/02 15:07,015,803B24460,0039678,80EEAAE70,12076.46,Swiss Franc,12921.8122,Swiss Franc,ACH,1,1.07
2022/09/03 07:35,015,803B24460,01132,80BEC50F0,53430.23,Mexican Peso,2457.7905800000003,Mexican Peso,ACH,1,0.046
2022/09/03 12:41,015,803B24460,0240243,80EB88FD0,8784.93,Swiss Franc,9399.875100000001,Swiss Franc,ACH,1,1.07
2022/09/03 13:27,015,803B24460,0030380,80BC53290,63419.08,Yuan,7610.2896,Yuan,ACH,1,0.12
2022/09/03 19:04,015,803B24460,014099,803322B20,14737.52,US Dollar,13116.392800000001,US Dollar,ACH,1,0.89
2022/09/04 04:39,015,803B24460,005140,8052C3ED0,6148.74,US Dollar,5472.3786,US Dollar,ACH,1,0.89
2022/09/04 09:27,015,803B24460,0034692,80CB24CD0,208413.75,Mexican Peso,9587.0325,Mexican Peso,ACH,1,0.046
2022/09/04 11:18,015,803B24460,001,800320950,7931.7,US Dollar,7059.213,US Dollar,ACH,1,0.89
2022/09/04 13:24,015,803B24460,0015040,806D34860,4568.17,US Dollar,4065.6713,US Dollar,ACH,1,0.89
2022/09/01 22:02,02843,800A4B110,02915,800A3C640,4576.72,Euro,4576.72,Euro,ACH,1,1.0
2022/09/02 14:39,02843,800A4B110,022164,8015DADA0,9443.02,US Dollar,8404.2878,US Dollar,ACH,1,0.89
2022/09/02 17:46,02843,800A4B110,00410,801EE9E40,216174961.98,Euro,216174961.98,Euro,ACH,1,1.0
2022/09/03 07:04,02843,800A4B110,012,80026C1D0,1675.54,Euro,1675.54,Euro,ACH,1,1.0
2022/09/03 11:46,02843,800A4B110,021387,800D92330,9198.14,Euro,9198.14,Euro,ACH,1,1.0
2022/09/04 08:37,02843,800A4B110,01547,8018FD630,12750.96,Euro,12750.96,Euro,ACH,1,1.0
2022/09/05 00:58,02843,800A4B110,00513,8005A1B80,17777.45,US Dollar,15821.9305,US Dollar,ACH,1,0.89
2022/09/05 13:56,02843,800A4B110,024144,80268F1D0,9356.76,Euro,9356.76,Euro,ACH,1,1.0
2022/09/01 22:26,0048309,811C599A0,0119,811C597B0,48972.89,Saudi Riyal,11753.4936,Saudi Riyal,ACH,1,0.24
2022/09/02 15:47,0222,811B83280,0119,811C597B0,64414.15,Saudi Riyal,15459.396,Saudi Riyal,ACH,1,0.24
2022/09/04 04:53,0150240,812D22980,0119,811C597B0,64974.79,Saudi Riyal,15593.9496,Saudi Riyal,ACH,1,0.24
2022/09/02 00:57,00908,800957210,01674,8003B8230,19361.27,US Dollar,17231.530300000002,US Dollar,ACH,1,0.89
2022/09/04 20:37,01674,8003B8230,01665,80054CAB0,23243.75,US Dollar,20686.9375,US Dollar,ACH,1,0.89
2022/09/02 11:40,00908,800957210,01522,80055F090,13886.25,Euro,13886.25,Euro,ACH,1,1.0
2022/09/05 00:29,01522,80055F090,01665,80054CAB0,19533.96,US Dollar,17385.2244,US Dollar,ACH,1,0.89
2022/09/02 12:29,00908,800957210,01588,80042AC60,14882.16,US Dollar,13245.1224,US Dollar,ACH,1,0.89
2022/09/05 07:12,01588,80042AC60,01665,80054CAB0,13610.41,US Dollar,12113.2649,US Dollar,ACH,1,0.89
2022/09/02 20:08,00908,800957210,001,80044E450,18570.25,US Dollar,16527.5225,US Dollar,ACH,1,0.89
2022/09/05 08:59,001,80044E450,01665,80054CAB0,22837.17,US Dollar,20325.081299999998,US Dollar,ACH,1,0.89
2022/09/03 16:27,00908,800957210,01292,8006D7690,14167.89,US Dollar,12609.4221,US Dollar,ACH,1,0.89
2022/09/05 09:03,01292,8006D7690,01665,80054CAB0,12732.58,US Dollar,11331.9962,US Dollar,ACH,1,0.89
2022/09/03 18:33,00908,800957210,011,8009636A0,2376.68,Euro,2376.68,Euro,ACH,1,1.0
2022/09/05 16:35,011,8009636A0,01665,80054CAB0,2660.17,US Dollar,2367.5513,US Dollar,ACH,1,0.89
2022/09/04 16:40,00908,800957210,01420,80062C960,15968.23,US Dollar,14211.7247,US Dollar,ACH,1,0.89
2022/09/05 19:27,01420,80062C960,01665,80054CAB0,15264.6,US Dollar,13585.494,US Dollar,ACH,1,0.89
2022/09/02 01:32,028255,809361700,019318,8106B1750,96680.89,Yuan,11601.7068,Yuan,ACH,1,0.12
2022/09/02 06:00,004503,8067AD800,019318,8106B1750,92273.84,Yuan,11072.860799999999,Yuan,ACH,1,0.12
2022/09/02 12:04,0023673,81207D280,019318,8106B1750,76331.72,Yuan,9159.8064,Yuan,ACH,1,0.12
2022/09/02 19:09,027637,80B434CB0,019318,8106B1750,115163.87,Yuan,13819.6644,Yuan,ACH,1,0.12
2022/09/03 10:47,003051,80D45D750,019318,8106B1750,48347.98,Yuan,5801.7576,Yuan,ACH,1,0.12
2022/09/03 11:03,0120046,808A05220,019318,8106B1750,129476.42,Yuan,15537.170399999999,Yuan,ACH,1,0.12
2022/09/03 19:46,013037,803509D50,019318,8106B1750,5897.02,Yuan,707.6424000000001,Yuan,ACH,1,0.12
2022/09/04 04:33,027637,8098BC930,019318,8106B1750,76158.91,Yuan,9139.0692,Yuan,ACH,1,0.12
2022/09/04 06:40,010,800750120,019318,8106B1750,27949.92,Yuan,3353.9903999999997,Yuan,ACH,1,0.12
2022/09/04 11:16,001916,803CFE980,019318,8106B1750,73536.18,Yuan,8824.3416,Yuan,ACH,1,0.12
2022/09/04 13:33,003489,80BA962E0,019318,8106B1750,104248.37,Yuan,12509.804399999999,Yuan,ACH,1,0.12
2022/09/04 16:21,021174,801977590,019318,8106B1750,26770.68,Yuan,3212.4816,Yuan,ACH,1,0.12
2022/09/05 08:42,016643,805316300,019318,8106B1750,129371.14,Yuan,15524.5368,Yuan,ACH,1,0.12
2022/09/05 11:34,0245748,811273830,019318,8106B1750,79338.66,Yuan,9520.6392,Yuan,ACH,1,0.12
2022/09/05 13:58,011657,800D7DDB0,019318,8106B1750,116940.46,Yuan,14032.8552,Yuan,ACH,1,0.12
